'sample #','MLII',Type,heart_beat
2739,852,N,10.0
2740,853,N,10.0
2741,856,N,10.0
2742,857,N,10.0
2743,857,N,10.0
2744,859,N,10.0
2745,857,N,10.0
2746,857,N,10.0
2747,860,N,10.0
2748,859,N,10.0
2749,861,N,10.0
2750,866,N,10.0
2751,870,N,10.0
2752,875,N,10.0
2753,879,N,10.0
2754,880,N,10.0
2755,885,N,10.0
2756,884,N,10.0
2757,886,N,10.0
2758,887,N,10.0
2759,888,N,10.0
2760,889,N,10.0
2761,891,N,10.0
2762,897,N,10.0
2763,898,N,10.0
2764,901,N,10.0
2765,903,N,10.0
2766,905,N,10.0
2767,905,N,10.0
2768,904,N,10.0
2769,904,N,10.0
2770,904,N,10.0
2771,904,N,10.0
2772,903,N,10.0
2773,903,N,10.0
2774,904,N,10.0
2775,905,N,10.0
2776,908,N,10.0
2777,911,N,10.0
2778,911,N,10.0
2779,907,N,10.0
2780,906,N,10.0
2781,906,N,10.0
2782,906,N,10.0
2783,903,N,10.0
2784,902,N,10.0
2785,901,N,10.0
2786,900,N,10.0
2787,902,N,10.0
2788,904,N,10.0
2789,908,N,10.0
2790,906,N,10.0
2791,906,N,10.0
2792,903,N,10.0
2793,903,N,10.0
2794,902,N,10.0
2795,900,N,10.0
2796,899,N,10.0
2797,898,N,10.0
2798,901,N,10.0
2799,899,N,10.0
2800,902,N,10.0
2801,901,N,10.0
2802,901,N,10.0
2803,899,N,10.0
2804,897,N,10.0
2805,899,N,10.0
2806,892,N,10.0
2807,894,N,10.0
2808,893,N,10.0
2809,891,N,10.0
2810,893,N,10.0
2811,894,N,10.0
2812,895,N,10.0
2813,899,N,10.0
2814,901,N,10.0
2815,899,N,10.0
2816,898,N,10.0
2817,899,N,10.0
2818,896,N,10.0
2819,894,N,10.0
2820,894,N,10.0
2821,894,N,10.0
2822,895,N,10.0
2823,896,N,10.0
2824,895,N,10.0
2825,902,N,10.0
2826,901,N,10.0
2827,902,N,10.0
2828,901,N,10.0
2829,897,N,10.0
2830,901,N,10.0
2831,897,N,10.0
2832,899,N,10.0
2833,901,N,10.0
2834,902,N,10.0
2835,903,N,10.0
2836,907,N,10.0
2837,907,N,10.0
2838,910,N,10.0
2839,911,N,10.0
2840,911,N,10.0
2841,910,N,10.0
2842,909,N,10.0
2843,913,N,10.0
2844,910,N,10.0
2845,912,N,10.0
2846,913,N,10.0
2847,916,N,10.0
2848,919,N,10.0
2849,923,N,10.0
2850,929,N,10.0
2851,930,N,10.0
2852,934,N,10.0
2853,935,N,10.0
2854,935,N,10.0
2855,934,N,10.0
2856,934,N,10.0
2857,933,N,10.0
2858,932,N,10.0
2859,930,N,10.0
2860,929,N,10.0
2861,930,N,10.0
2862,925,N,10.0
2863,921,N,10.0
2864,917,N,10.0
2865,914,N,10.0
2866,910,N,10.0
2867,906,N,10.0
2868,905,N,10.0
2869,902,N,10.0
2870,901,N,10.0
2871,899,N,10.0
2872,897,N,10.0
2873,898,N,10.0
2874,899,N,10.0
2875,899,N,10.0
2876,899,N,10.0
2877,899,N,10.0
2878,899,N,10.0
2879,896,N,10.0
2880,896,N,10.0
2881,892,N,10.0
2882,895,N,10.0
2883,896,N,10.0
2884,901,N,10.0
2885,904,N,10.0
2886,905,N,10.0
2887,907,N,10.0
2888,907,N,10.0
2889,907,N,10.0
2890,907,N,10.0
2891,909,N,10.0
2892,913,N,10.0
2893,920,N,10.0
2894,925,N,10.0
2895,937,N,10.0
2896,950,N,10.0
2897,967,N,10.0
2898,986,N,10.0
2899,1009,N,10.0
2900,1031,N,10.0
2901,1066,N,10.0
2902,1102,N,10.0
2903,1140,N,10.0
2904,1180,N,10.0
2905,1213,N,10.0
2906,1242,N,10.0
2907,1261,N,10.0
2908,1283,N,11.0
2909,1296,N,11.0
2910,1299,N,11.0
2911,1278,N,11.0
2912,1225,N,11.0
2913,1148,N,11.0
2914,1053,N,11.0
2915,966,N,11.0
2916,901,N,11.0
2917,859,N,11.0
2918,843,N,11.0
2919,843,N,11.0
2920,852,N,11.0
2921,862,N,11.0
2922,871,N,11.0
2923,876,N,11.0
2924,878,N,11.0
2925,881,N,11.0
2926,877,N,11.0
2927,876,N,11.0
2928,874,N,11.0
2929,873,N,11.0
2930,875,N,11.0
2931,876,N,11.0
2932,874,N,11.0
2933,872,N,11.0
2934,873,N,11.0
2935,873,N,11.0
2936,872,N,11.0
2937,874,N,11.0
2938,870,N,11.0
2939,868,N,11.0
2940,868,N,11.0
2941,869,N,11.0
2942,869,N,11.0
2943,869,N,11.0
2944,868,N,11.0
2945,871,N,11.0
2946,868,N,11.0
2947,870,N,11.0
2948,868,N,11.0
2949,865,N,11.0
2950,865,N,11.0
2951,864,N,11.0
2952,862,N,11.0
2953,861,N,11.0
2954,863,N,11.0
2955,864,N,11.0
2956,866,N,11.0
2957,866,N,11.0
2958,865,N,11.0
2959,865,N,11.0
2960,861,N,11.0
2961,857,N,11.0
2962,855,N,11.0
2963,855,N,11.0
2964,856,N,11.0
2965,855,N,11.0
2966,860,N,11.0
2967,858,N,11.0
2968,861,N,11.0
2969,862,N,11.0
2970,859,N,11.0
2971,859,N,11.0
2972,859,N,11.0
2973,855,N,11.0
2974,853,N,11.0
2975,852,N,11.0
2976,849,N,11.0
2977,849,N,11.0
2978,851,N,11.0
2979,851,N,11.0
2980,850,N,11.0
2981,850,N,11.0
2982,850,N,11.0
2983,846,N,11.0
2984,846,N,11.0
2985,846,N,11.0
2986,841,N,11.0
2987,841,N,11.0
2988,841,N,11.0
2989,841,N,11.0
2990,839,N,11.0
2991,843,N,11.0
2992,842,N,11.0
2993,843,N,11.0
2994,843,N,11.0
2995,842,N,11.0
2996,838,N,11.0
2997,842,N,11.0
2998,842,N,11.0
2999,841,N,11.0
3000,842,N,11.0
3001,844,N,11.0
3002,848,N,11.0
3003,851,N,11.0
3004,854,N,11.0
3005,858,N,11.0
3006,859,N,11.0
3007,863,N,11.0
3008,864,N,11.0
3009,864,N,11.0
3010,866,N,11.0
3011,867,N,11.0
3012,870,N,11.0
3013,872,N,11.0
3014,877,N,11.0
3015,880,N,11.0
3016,881,N,11.0
3017,884,N,11.0
3018,886,N,11.0
3019,887,N,11.0
3020,892,N,11.0
3021,891,N,11.0
3022,890,N,11.0
3023,891,N,11.0
3024,892,N,11.0
3025,891,N,11.0
3026,893,N,11.0
3027,895,N,11.0
3028,898,N,11.0
3029,898,N,11.0
3030,900,N,11.0
3031,898,N,11.0
3032,901,N,11.0
3033,899,N,11.0
3034,896,N,11.0
3035,896,N,11.0
3036,894,N,11.0
3037,894,N,11.0
3038,891,N,11.0
3039,894,N,11.0
3040,897,N,11.0
3041,895,N,11.0
3042,897,N,11.0
3043,896,N,11.0
3044,896,N,11.0
3045,895,N,11.0
3046,893,N,11.0
3047,891,N,11.0
3048,890,N,11.0
3049,893,N,11.0
3050,893,N,11.0
3051,892,N,11.0
3052,895,N,11.0
3053,895,N,11.0
3054,893,N,11.0
3055,892,N,11.0
3056,891,N,11.0
3057,889,N,11.0
3058,887,N,11.0
3059,886,N,11.0
3060,887,N,11.0
3061,885,N,11.0
3062,888,N,11.0
3063,888,N,11.0
3064,887,N,11.0
3065,889,N,11.0
3066,889,N,11.0
3067,890,N,11.0
3068,888,N,11.0
3069,887,N,11.0
3070,884,N,11.0
3071,885,N,11.0
3072,883,N,11.0
3073,881,N,11.0
3074,883,N,11.0
3075,882,N,11.0
3076,886,N,11.0
3077,886,N,11.0
3078,887,N,11.0
3079,886,N,11.0
3080,887,N,11.0
3081,885,N,11.0
3082,884,N,11.0
3083,884,N,11.0
3084,886,N,11.0
3085,887,N,11.0
3086,888,N,11.0
3087,890,N,11.0
3088,887,N,11.0
3089,892,N,11.0
3090,893,N,11.0
3091,890,N,11.0
3092,890,N,11.0
3093,890,N,11.0
3094,891,N,11.0
3095,890,N,11.0
3096,890,N,11.0
3097,892,N,11.0
3098,895,N,11.0
3099,897,N,11.0
3100,900,N,11.0
3101,900,N,11.0
3102,902,N,11.0
3103,901,N,11.0
3104,904,N,11.0
3105,904,N,11.0
3106,904,N,11.0
3107,902,N,11.0
3108,904,N,11.0
3109,908,N,11.0
3110,910,N,11.0
3111,911,N,11.0
3112,915,N,11.0
3113,919,N,11.0
3114,921,N,11.0
3115,922,N,11.0
3116,924,N,11.0
3117,925,N,11.0
3118,927,N,11.0
3119,925,N,11.0
3120,926,N,11.0
3121,925,N,11.0
3122,925,N,11.0
3123,925,N,11.0
3124,926,N,11.0
3125,927,N,11.0
3126,925,N,11.0
3127,924,N,11.0
3128,920,N,11.0
3129,917,N,11.0
3130,911,N,11.0
3131,908,N,11.0
3132,904,N,11.0
3133,902,N,11.0
3134,900,N,11.0
3135,901,N,11.0
3136,899,N,11.0
3137,897,N,11.0
3138,893,N,11.0
3139,892,N,11.0
3140,891,N,11.0
3141,890,N,11.0
3142,887,N,11.0
3143,889,N,11.0
3144,888,N,11.0
3145,888,N,11.0
3146,890,N,11.0
3147,893,N,11.0
3148,893,N,11.0
3149,896,N,11.0
3150,896,N,11.0
3151,895,N,11.0
3152,895,N,11.0
3153,897,N,11.0
3154,898,N,11.0
3155,897,N,11.0
3156,899,N,11.0
3157,901,N,11.0
3158,907,N,11.0
3159,912,N,11.0
3160,918,N,11.0
3161,926,N,11.0
3162,936,N,11.0
3163,953,N,11.0
3164,969,N,11.0
3165,993,N,11.0
3166,1018,N,11.0
3167,1045,N,11.0
3168,1084,N,11.0
3169,1127,N,11.0
3170,1170,N,11.0
3171,1207,N,11.0
3172,1238,N,11.0
3173,1259,N,11.0
3174,1282,N,11.0
3175,1299,N,12.0
3176,1313,N,12.0
3177,1308,N,12.0
3178,1278,N,12.0
3179,1217,N,12.0
3180,1140,N,12.0
3181,1051,N,12.0
3182,971,N,12.0
3183,911,N,12.0
3184,874,N,12.0
3185,858,N,12.0
3186,857,N,12.0
3187,862,N,12.0
3188,869,N,12.0
3189,875,N,12.0
3190,877,N,12.0
3191,877,N,12.0
3192,877,N,12.0
3193,880,N,12.0
3194,882,N,12.0
3195,882,N,12.0
3196,883,N,12.0
3197,885,N,12.0
3198,882,N,12.0
3199,880,N,12.0
3200,880,N,12.0
3201,875,N,12.0
3202,875,N,12.0
3203,871,N,12.0
3204,875,N,12.0
3205,874,N,12.0
3206,872,N,12.0
3207,874,N,12.0
3208,877,N,12.0
3209,878,N,12.0
3210,877,N,12.0
3211,878,N,12.0
3212,876,N,12.0
3213,873,N,12.0
3214,874,N,12.0
3215,873,N,12.0
3216,871,N,12.0
3217,871,N,12.0
3218,872,N,12.0
3219,871,N,12.0
3220,872,N,12.0
3221,874,N,12.0
3222,872,N,12.0
3223,871,N,12.0
3224,869,N,12.0
3225,865,N,12.0
3226,866,N,12.0
3227,864,N,12.0
3228,863,N,12.0
3229,865,N,12.0
3230,864,N,12.0
3231,864,N,12.0
3232,864,N,12.0
3233,865,N,12.0
3234,865,N,12.0
3235,864,N,12.0
3236,863,N,12.0
3237,860,N,12.0
3238,859,N,12.0
3239,853,N,12.0
3240,852,N,12.0
3241,855,N,12.0
3242,856,N,12.0
3243,856,N,12.0
3244,856,N,12.0
3245,857,N,12.0
3246,857,N,12.0
3247,857,N,12.0
3248,853,N,12.0
3249,852,N,12.0
3250,852,N,12.0
3251,849,N,12.0
3252,850,N,12.0
3253,846,N,12.0
3254,849,N,12.0
3255,849,N,12.0
3256,851,N,12.0
3257,851,N,12.0
3258,851,N,12.0
3259,850,N,12.0
3260,848,N,12.0
3261,849,N,12.0
3262,847,N,12.0
3263,846,N,12.0
3264,847,N,12.0
3265,849,N,12.0
3266,851,N,12.0
3267,851,N,12.0
3268,855,N,12.0
3269,859,N,12.0
3270,861,N,12.0
3271,863,N,12.0
3272,863,N,12.0
3273,866,N,12.0
3274,866,N,12.0
3275,869,N,12.0
3276,870,N,12.0
3277,873,N,12.0
3278,879,N,12.0
3279,883,N,12.0
3280,887,N,12.0
3281,891,N,12.0
3282,895,N,12.0
3283,897,N,12.0
3284,898,N,12.0
3285,899,N,12.0
3286,900,N,12.0
3287,903,N,12.0
3288,904,N,12.0
3289,906,N,12.0
3290,909,N,12.0
3291,908,N,12.0
3292,912,N,12.0
3293,913,N,12.0
3294,914,N,12.0
3295,913,N,12.0
3296,912,N,12.0
3297,911,N,12.0
3298,910,N,12.0
3299,909,N,12.0
3300,911,N,12.0
3301,910,N,12.0
3302,911,N,12.0
3303,912,N,12.0
3304,914,N,12.0
3305,914,N,12.0
3306,914,N,12.0
3307,913,N,12.0
3308,911,N,12.0
3309,910,N,12.0
3310,908,N,12.0
3311,908,N,12.0
3312,905,N,12.0
3313,904,N,12.0
3314,906,N,12.0
3315,906,N,12.0
3316,911,N,12.0
3317,911,N,12.0
3318,912,N,12.0
3319,910,N,12.0
3320,909,N,12.0
3321,908,N,12.0
3322,904,N,12.0
3323,905,N,12.0
3324,903,N,12.0
3325,902,N,12.0
3326,905,N,12.0
3327,903,N,12.0
3328,906,N,12.0
3329,908,N,12.0
3330,905,N,12.0
3331,901,N,12.0
3332,904,N,12.0
3333,902,N,12.0
3334,899,N,12.0
3335,901,N,12.0
3336,899,N,12.0
3337,897,N,12.0
3338,900,N,12.0
3339,901,N,12.0
3340,905,N,12.0
3341,904,N,12.0
3342,905,N,12.0
3343,905,N,12.0
3344,905,N,12.0
3345,904,N,12.0
3346,902,N,12.0
3347,900,N,12.0
3348,900,N,12.0
3349,901,N,12.0
3350,903,N,12.0
3351,903,N,12.0
3352,905,N,12.0
3353,907,N,12.0
3354,907,N,12.0
3355,909,N,12.0
3356,909,N,12.0
3357,906,N,12.0
3358,906,N,12.0
3359,905,N,12.0
3360,903,N,12.0
3361,904,N,12.0
3362,909,N,12.0
3363,911,N,12.0
3364,913,N,12.0
3365,916,N,12.0
3366,917,N,12.0
3367,915,N,12.0
3368,915,N,12.0
3369,919,N,12.0
3370,919,N,12.0
3371,919,N,12.0
3372,920,N,12.0
3373,922,N,12.0
3374,921,N,12.0
3375,924,N,12.0
3376,926,N,12.0
3377,929,N,12.0
3378,931,N,12.0
3379,932,N,12.0
3380,934,N,12.0
3381,934,N,12.0
3382,937,N,12.0
3383,938,N,12.0
3384,939,N,12.0
3385,940,N,12.0
3386,942,N,12.0
3387,943,N,12.0
3388,945,N,12.0
3389,946,N,12.0
3390,945,N,12.0
3391,943,N,12.0
3392,940,N,12.0
3393,938,N,12.0
3394,937,N,12.0
3395,933,N,12.0
3396,928,N,12.0
3397,926,N,12.0
3398,924,N,12.0
3399,925,N,12.0
3400,921,N,12.0
3401,918,N,12.0
3402,918,N,12.0
3403,918,N,12.0
3404,915,N,12.0
3405,910,N,12.0
3406,907,N,12.0
3407,903,N,12.0
3408,900,N,12.0
3409,901,N,12.0
3410,899,N,12.0
3411,903,N,12.0
3412,905,N,12.0
3413,906,N,12.0
3414,907,N,12.0
3415,906,N,12.0
3416,904,N,12.0
3417,904,N,12.0
3418,901,N,12.0
3419,902,N,12.0
3420,903,N,12.0
3421,903,N,12.0
3422,906,N,12.0
3423,905,N,12.0
3424,910,N,12.0
3425,913,N,12.0
3426,914,N,12.0
3427,914,N,12.0
3428,912,N,12.0
3429,914,N,12.0
3430,918,N,12.0
3431,925,N,12.0
3432,935,N,12.0
3433,952,N,12.0
3434,969,N,12.0
3435,995,N,12.0
3436,1025,N,12.0
3437,1061,N,12.0
3438,1104,N,12.0
3439,1150,N,12.0
3440,1192,N,12.0
3441,1229,N,12.0
3442,1257,N,12.0
3443,1279,N,12.0
3444,1298,N,13.0
3445,1318,N,13.0
3446,1326,N,13.0
3447,1313,N,13.0
3448,1267,N,13.0
3449,1199,N,13.0
3450,1117,N,13.0
3451,1032,N,13.0
3452,963,N,13.0
3453,911,N,13.0
3454,881,N,13.0
3455,869,N,13.0
3456,867,N,13.0
3457,874,N,13.0
3458,879,N,13.0
3459,880,N,13.0
3460,882,N,13.0
3461,889,N,13.0
3462,890,N,13.0
3463,890,N,13.0
3464,890,N,13.0
3465,888,N,13.0
3466,883,N,13.0
3467,883,N,13.0
3468,880,N,13.0
3469,880,N,13.0
3470,879,N,13.0
3471,884,N,13.0
3472,883,N,13.0
3473,886,N,13.0
3474,885,N,13.0
3475,881,N,13.0
3476,879,N,13.0
3477,883,N,13.0
3478,880,N,13.0
3479,877,N,13.0
3480,877,N,13.0
3481,874,N,13.0
3482,878,N,13.0
3483,878,N,13.0
3484,880,N,13.0
3485,881,N,13.0
3486,879,N,13.0
3487,878,N,13.0
3488,877,N,13.0
3489,876,N,13.0
3490,874,N,13.0
3491,873,N,13.0
3492,870,N,13.0
3493,868,N,13.0
3494,868,N,13.0
3495,871,N,13.0
3496,872,N,13.0
3497,873,N,13.0
3498,874,N,13.0
3499,872,N,13.0
3500,872,N,13.0
3501,867,N,13.0
3502,867,N,13.0
3503,866,N,13.0
3504,864,N,13.0
3505,861,N,13.0
3506,860,N,13.0
3507,860,N,13.0
3508,863,N,13.0
3509,863,N,13.0
3510,861,N,13.0
3511,859,N,13.0
3512,859,N,13.0
3513,855,N,13.0
3514,854,N,13.0
3515,854,N,13.0
3516,851,N,13.0
3517,851,N,13.0
3518,848,N,13.0
3519,851,N,13.0
3520,850,N,13.0
3521,851,N,13.0
3522,853,N,13.0
3523,850,N,13.0
3524,848,N,13.0
3525,849,N,13.0
3526,846,N,13.0
3527,846,N,13.0
3528,844,N,13.0
3529,846,N,13.0
3530,848,N,13.0
3531,849,N,13.0
3532,850,N,13.0
3533,852,N,13.0
3534,854,N,13.0
3535,853,N,13.0
3536,857,N,13.0
3537,856,N,13.0
3538,857,N,13.0
3539,859,N,13.0
3540,860,N,13.0
3541,863,N,13.0
3542,866,N,13.0
3543,872,N,13.0
3544,874,N,13.0
3545,879,N,13.0
3546,885,N,13.0
3547,888,N,13.0
3548,888,N,13.0
3549,888,N,13.0
3550,891,N,13.0
3551,891,N,13.0
3552,891,N,13.0
3553,893,N,13.0
3554,896,N,13.0
3555,900,N,13.0
3556,902,N,13.0
3557,904,N,13.0
3558,905,N,13.0
3559,908,N,13.0
3560,908,N,13.0
3561,904,N,13.0
3562,905,N,13.0
3563,905,N,13.0
3564,906,N,13.0
3565,906,N,13.0
3566,907,N,13.0
3567,908,N,13.0
3568,910,N,13.0
3569,910,N,13.0
3570,910,N,13.0
3571,909,N,13.0
3572,911,N,13.0
3573,909,N,13.0
3574,908,N,13.0
3575,904,N,13.0
3576,900,N,13.0
3577,904,N,13.0
3578,903,N,13.0
3579,902,N,13.0
3580,905,N,13.0
3581,905,N,13.0
3582,907,N,13.0
3583,905,N,13.0
3584,903,N,13.0
3585,899,N,13.0
3586,900,N,13.0
3587,900,N,13.0
3588,898,N,13.0
3589,898,N,13.0
3590,898,N,13.0
3591,898,N,13.0
3592,897,N,13.0
3593,901,N,13.0
3594,900,N,13.0
3595,902,N,13.0
3596,899,N,13.0
3597,898,N,13.0
3598,896,N,13.0
3599,896,N,13.0
3600,895,N,13.0
3601,893,N,13.0
3602,895,N,13.0
3603,897,N,13.0
3604,897,N,13.0
3605,897,N,13.0
3606,898,N,13.0
3607,897,N,13.0
3608,896,N,13.0
3609,894,N,13.0
3610,894,N,13.0
3611,892,N,13.0
3612,894,N,13.0
3613,896,N,13.0
3614,894,N,13.0
3615,897,N,13.0
3616,897,N,13.0
3617,899,N,13.0
3618,900,N,13.0
3619,900,N,13.0
3620,897,N,13.0
3621,901,N,13.0
3622,900,N,13.0
3623,899,N,13.0
3624,901,N,13.0
3625,902,N,13.0
3626,901,N,13.0
3627,903,N,13.0
3628,904,N,13.0
3629,908,N,13.0
3630,909,N,13.0
3631,910,N,13.0
3632,910,N,13.0
3633,911,N,13.0
3634,909,N,13.0
3635,909,N,13.0
3636,911,N,13.0
3637,912,N,13.0
3638,915,N,13.0
3639,915,N,13.0
3640,918,N,13.0
3641,920,N,13.0
3642,921,N,13.0
3643,922,N,13.0
3644,924,N,13.0
3645,924,N,13.0
3646,923,N,13.0
3647,926,N,13.0
3648,925,N,13.0
3649,927,N,13.0
3650,933,N,13.0
3651,936,N,13.0
3652,938,N,13.0
3653,940,N,13.0
3654,941,N,13.0
3655,942,N,13.0
3656,940,N,13.0
3657,939,N,13.0
3658,934,N,13.0
3659,932,N,13.0
3660,929,N,13.0
3661,926,N,13.0
3662,923,N,13.0
3663,922,N,13.0
3664,920,N,13.0
3665,918,N,13.0
3666,916,N,13.0
3667,914,N,13.0
3668,912,N,13.0
3669,907,N,13.0
3670,903,N,13.0
3671,900,N,13.0
3672,897,N,13.0
3673,898,N,13.0
3674,898,N,13.0
3675,899,N,13.0
3676,901,N,13.0
3677,903,N,13.0
3678,904,N,13.0
3679,902,N,13.0
3680,903,N,13.0
3681,900,N,13.0
3682,900,N,13.0
3683,900,N,13.0
3684,900,N,13.0
3685,900,N,13.0
3686,900,N,13.0
3687,904,N,13.0
3688,906,N,13.0
3689,908,N,13.0
3690,908,N,13.0
3691,908,N,13.0
3692,910,N,13.0
3693,913,N,13.0
3694,914,N,13.0
3695,918,N,13.0
3696,923,N,13.0
3697,935,N,13.0
3698,950,N,13.0
3699,970,N,13.0
3700,992,N,13.0
3701,1019,N,13.0
3702,1049,N,13.0
3703,1082,N,13.0
3704,1120,N,13.0
3705,1159,N,13.0
3706,1196,N,13.0
3707,1226,N,13.0
3708,1249,N,13.0
3709,1268,N,13.0
3710,1288,N,14.0
3711,1307,N,14.0
3712,1316,N,14.0
3713,1307,N,14.0
3714,1272,N,14.0
3715,1209,N,14.0
3716,1127,N,14.0
3717,1041,N,14.0
3718,967,N,14.0
3719,909,N,14.0
3720,877,N,14.0
3721,862,N,14.0
3722,862,N,14.0
3723,869,N,14.0
3724,875,N,14.0
3725,880,N,14.0
3726,883,N,14.0
3727,885,N,14.0
3728,886,N,14.0
3729,886,N,14.0
3730,885,N,14.0
3731,880,N,14.0
3732,879,N,14.0
3733,881,N,14.0
3734,878,N,14.0
3735,879,N,14.0
3736,880,N,14.0
3737,880,N,14.0
3738,881,N,14.0
3739,878,N,14.0
3740,875,N,14.0
3741,876,N,14.0
3742,876,N,14.0
3743,874,N,14.0
3744,873,N,14.0
3745,873,N,14.0
3746,873,N,14.0
3747,876,N,14.0
3748,875,N,14.0
3749,877,N,14.0
3750,877,N,14.0
3751,875,N,14.0
3752,874,N,14.0
3753,873,N,14.0
3754,873,N,14.0
3755,871,N,14.0
3756,869,N,14.0
3757,868,N,14.0
3758,869,N,14.0
3759,872,N,14.0
3760,871,N,14.0
3761,872,N,14.0
3762,873,N,14.0
3763,871,N,14.0
3764,870,N,14.0
3765,869,N,14.0
3766,870,N,14.0
3767,864,N,14.0
3768,863,N,14.0
3769,861,N,14.0
3770,863,N,14.0
3771,862,N,14.0
3772,863,N,14.0
3773,860,N,14.0
3774,859,N,14.0
3775,860,N,14.0
3776,859,N,14.0
3777,856,N,14.0
3778,855,N,14.0
3779,854,N,14.0
3780,850,N,14.0
3781,850,N,14.0
3782,850,N,14.0
3783,851,N,14.0
3784,850,N,14.0
3785,850,N,14.0
3786,849,N,14.0
3787,848,N,14.0
3788,847,N,14.0
3789,847,N,14.0
3790,844,N,14.0
3791,844,N,14.0
3792,842,N,14.0
3793,842,N,14.0
3794,840,N,14.0
3795,844,N,14.0
3796,844,N,14.0
3797,846,N,14.0
3798,848,N,14.0
3799,848,N,14.0
3800,848,N,14.0
3801,852,N,14.0
3802,853,N,14.0
3803,854,N,14.0
3804,856,N,14.0
3805,860,N,14.0
3806,863,N,14.0
3807,870,N,14.0
3808,873,N,14.0
3809,877,N,14.0
3810,882,N,14.0
3811,884,N,14.0
3812,885,N,14.0
3813,889,N,14.0
3814,892,N,14.0
3815,891,N,14.0
3816,894,N,14.0
3817,897,N,14.0
3818,897,N,14.0
3819,897,N,14.0
3820,901,N,14.0
3821,903,N,14.0
3822,904,N,14.0
3823,903,N,14.0
3824,905,N,14.0
3825,904,N,14.0
3826,904,N,14.0
3827,901,N,14.0
3828,905,N,14.0
3829,900,N,14.0
3830,901,N,14.0
3831,903,N,14.0
3832,906,N,14.0
3833,906,N,14.0
3834,907,N,14.0
3835,905,N,14.0
3836,908,N,14.0
3837,905,N,14.0
3838,906,N,14.0
3839,904,N,14.0
3840,902,N,14.0
3841,904,N,14.0
3842,904,N,14.0
3843,903,N,14.0
3844,906,N,14.0
3845,905,N,14.0
3846,907,N,14.0
3847,906,N,14.0
3848,905,N,14.0
3849,902,N,14.0
3850,901,N,14.0
3851,897,N,14.0
3852,895,N,14.0
3853,896,N,14.0
3854,899,N,14.0
3855,899,N,14.0
3856,902,N,14.0
3857,901,N,14.0
3858,900,N,14.0
3859,900,N,14.0
3860,900,N,14.0
3861,899,N,14.0
3862,896,N,14.0
3863,893,N,14.0
3864,893,N,14.0
3865,894,N,14.0
3866,895,N,14.0
3867,896,N,14.0
3868,893,N,14.0
3869,898,N,14.0
3870,897,N,14.0
3871,895,N,14.0
3872,895,N,14.0
3873,895,N,14.0
3874,894,N,14.0
3875,895,N,14.0
3876,894,N,14.0
3877,894,N,14.0
3878,896,N,14.0
3879,899,N,14.0
3880,900,N,14.0
3881,901,N,14.0
3882,902,N,14.0
3883,903,N,14.0
3884,901,N,14.0
3885,902,N,14.0
3886,902,N,14.0
3887,902,N,14.0
3888,902,N,14.0
3889,904,N,14.0
3890,903,N,14.0
3891,906,N,14.0
3892,909,N,14.0
3893,913,N,14.0
3894,917,N,14.0
3895,913,N,14.0
3896,916,N,14.0
3897,916,N,14.0
3898,914,N,14.0
3899,914,N,14.0
3900,917,N,14.0
3901,918,N,14.0
3902,916,N,14.0
3903,921,N,14.0
3904,921,N,14.0
3905,927,N,14.0
3906,928,N,14.0
3907,933,N,14.0
3908,935,N,14.0
3909,935,N,14.0
3910,934,N,14.0
3911,936,N,14.0
3912,938,N,14.0
3913,938,N,14.0
3914,939,N,14.0
3915,938,N,14.0
3916,938,N,14.0
3917,937,N,14.0
3918,938,N,14.0
3919,935,N,14.0
3920,934,N,14.0
3921,931,N,14.0
3922,928,N,14.0
3923,926,N,14.0
3924,919,N,14.0
3925,918,N,14.0
3926,913,N,14.0
3927,915,N,14.0
3928,914,N,14.0
3929,913,N,14.0
3930,911,N,14.0
3931,907,N,14.0
3932,906,N,14.0
3933,898,N,14.0
3934,899,N,14.0
3935,897,N,14.0
3936,894,N,14.0
3937,895,N,14.0
3938,896,N,14.0
3939,900,N,14.0
3940,902,N,14.0
3941,904,N,14.0
3942,904,N,14.0
3943,905,N,14.0
3944,904,N,14.0
3945,901,N,14.0
3946,903,N,14.0
3947,902,N,14.0
3948,905,N,14.0
3949,908,N,14.0
3950,910,N,14.0
3951,913,N,14.0
3952,916,N,14.0
3953,923,N,14.0
3954,931,N,14.0
3955,941,N,14.0
3956,957,N,14.0
3957,975,N,14.0
3958,1000,N,14.0
3959,1028,N,14.0
3960,1061,N,14.0
3961,1101,N,14.0
3962,1142,N,14.0
3963,1183,N,14.0
3964,1219,N,14.0
3965,1247,N,14.0
3966,1270,N,14.0
3967,1286,N,15.0
3968,1300,N,15.0
3969,1304,N,15.0
3970,1293,N,15.0
3971,1255,N,15.0
3972,1189,N,15.0
3973,1108,N,15.0
3974,1025,N,15.0
3975,952,N,15.0
3976,900,N,15.0
3977,871,N,15.0
3978,864,N,15.0
3979,866,N,15.0
3980,873,N,15.0
3981,878,N,15.0
3982,881,N,15.0
3983,882,N,15.0
3984,882,N,15.0
3985,881,N,15.0
3986,882,N,15.0
3987,886,N,15.0
3988,888,N,15.0
3989,888,N,15.0
3990,889,N,15.0
3991,887,N,15.0
3992,885,N,15.0
3993,884,N,15.0
3994,882,N,15.0
3995,880,N,15.0
3996,880,N,15.0
3997,880,N,15.0
3998,881,N,15.0
3999,879,N,15.0
4000,882,N,15.0
4001,882,N,15.0
