'sample #','MLII',Type,heart_beat
99737,911,N,337.0
99738,914,N,337.0
99739,916,N,337.0
99740,919,N,337.0
99741,919,N,337.0
99742,919,N,337.0
99743,921,N,337.0
99744,921,N,337.0
99745,916,N,337.0
99746,915,N,337.0
99747,913,N,337.0
99748,910,N,337.0
99749,910,N,337.0
99750,909,N,337.0
99751,905,N,337.0
99752,903,N,337.0
99753,901,N,337.0
99754,897,N,337.0
99755,897,N,337.0
99756,894,N,337.0
99757,895,N,337.0
99758,894,N,337.0
99759,894,N,337.0
99760,894,N,337.0
99761,894,N,337.0
99762,894,N,337.0
99763,893,N,337.0
99764,895,N,337.0
99765,896,N,337.0
99766,898,N,337.0
99767,903,N,337.0
99768,911,N,337.0
99769,920,N,337.0
99770,942,N,337.0
99771,970,N,337.0
99772,1016,N,337.0
99773,1079,N,337.0
99774,1151,N,337.0
99775,1225,N,337.0
99776,1288,N,337.0
99777,1323,N,338.0
99778,1327,N,338.0
99779,1298,N,338.0
99780,1224,N,338.0
99781,1108,N,338.0
99782,980,N,338.0
99783,852,N,338.0
99784,745,N,338.0
99785,716,N,338.0
99786,738,N,338.0
99787,784,N,338.0
99788,831,N,338.0
99789,861,N,338.0
99790,871,N,338.0
99791,870,N,338.0
99792,865,N,338.0
99793,857,N,338.0
99794,859,N,338.0
99795,864,N,338.0
99796,869,N,338.0
99797,874,N,338.0
99798,874,N,338.0
99799,874,N,338.0
99800,872,N,338.0
99801,867,N,338.0
99802,866,N,338.0
99803,864,N,338.0
99804,866,N,338.0
99805,868,N,338.0
99806,869,N,338.0
99807,869,N,338.0
99808,865,N,338.0
99809,867,N,338.0
99810,864,N,338.0
99811,865,N,338.0
99812,864,N,338.0
99813,866,N,338.0
99814,869,N,338.0
99815,871,N,338.0
99816,873,N,338.0
99817,875,N,338.0
99818,875,N,338.0
99819,875,N,338.0
99820,877,N,338.0
99821,879,N,338.0
99822,878,N,338.0
99823,876,N,338.0
99824,878,N,338.0
99825,880,N,338.0
99826,880,N,338.0
99827,881,N,338.0
99828,883,N,338.0
99829,886,N,338.0
99830,889,N,338.0
99831,890,N,338.0
99832,894,N,338.0
99833,890,N,338.0
99834,890,N,338.0
99835,892,N,338.0
99836,890,N,338.0
99837,890,N,338.0
99838,891,N,338.0
99839,894,N,338.0
99840,896,N,338.0
99841,900,N,338.0
99842,901,N,338.0
99843,900,N,338.0
99844,900,N,338.0
99845,901,N,338.0
99846,903,N,338.0
99847,901,N,338.0
99848,902,N,338.0
99849,907,N,338.0
99850,906,N,338.0
99851,910,N,338.0
99852,911,N,338.0
99853,914,N,338.0
99854,917,N,338.0
99855,915,N,338.0
99856,916,N,338.0
99857,916,N,338.0
99858,917,N,338.0
99859,918,N,338.0
99860,916,N,338.0
99861,914,N,338.0
99862,915,N,338.0
99863,916,N,338.0
99864,917,N,338.0
99865,917,N,338.0
99866,919,N,338.0
99867,921,N,338.0
99868,921,N,338.0
99869,922,N,338.0
99870,922,N,338.0
99871,922,N,338.0
99872,921,N,338.0
99873,920,N,338.0
99874,924,N,338.0
99875,923,N,338.0
99876,925,N,338.0
99877,928,N,338.0
99878,933,N,338.0
99879,933,N,338.0
99880,935,N,338.0
99881,940,N,338.0
99882,942,N,338.0
99883,944,N,338.0
99884,946,N,338.0
99885,947,N,338.0
99886,950,N,338.0
99887,949,N,338.0
99888,950,N,338.0
99889,946,N,338.0
99890,945,N,338.0
99891,945,N,338.0
99892,942,N,338.0
99893,940,N,338.0
99894,934,N,338.0
99895,930,N,338.0
99896,924,N,338.0
99897,920,N,338.0
99898,917,N,338.0
99899,914,N,338.0
99900,917,N,338.0
99901,915,N,338.0
99902,914,N,338.0
99903,912,N,338.0
99904,909,N,338.0
99905,906,N,338.0
99906,903,N,338.0
99907,902,N,338.0
99908,902,N,338.0
99909,902,N,338.0
99910,897,N,338.0
99911,897,N,338.0
99912,898,N,338.0
99913,899,N,338.0
99914,900,N,338.0
99915,902,N,338.0
99916,903,N,338.0
99917,900,N,338.0
99918,902,N,338.0
99919,905,N,338.0
99920,902,N,338.0
99921,900,N,338.0
99922,900,N,338.0
99923,899,N,338.0
99924,903,N,338.0
99925,904,N,338.0
99926,907,N,338.0
99927,908,N,338.0
99928,910,N,338.0
99929,911,N,338.0
99930,910,N,338.0
99931,911,N,338.0
99932,910,N,338.0
99933,910,N,338.0
99934,909,N,338.0
99935,911,N,338.0
99936,913,N,338.0
99937,918,N,338.0
99938,919,N,338.0
99939,919,N,338.0
99940,920,N,338.0
99941,920,N,338.0
99942,920,N,338.0
99943,920,N,338.0
99944,919,N,338.0
99945,918,N,338.0
99946,920,N,338.0
99947,920,N,338.0
99948,920,N,338.0
99949,921,N,338.0
99950,924,N,338.0
99951,922,N,338.0
99952,922,N,338.0
99953,920,N,338.0
99954,916,N,338.0
99955,917,N,338.0
99956,917,N,338.0
99957,915,N,338.0
99958,916,N,338.0
99959,915,N,338.0
99960,917,N,338.0
99961,919,N,338.0
99962,918,N,338.0
99963,916,N,338.0
99964,913,N,338.0
99965,912,N,338.0
99966,909,N,338.0
99967,908,N,338.0
99968,908,N,338.0
99969,908,N,338.0
99970,909,N,338.0
99971,907,N,338.0
99972,907,N,338.0
99973,906,N,338.0
99974,905,N,338.0
99975,902,N,338.0
99976,901,N,338.0
99977,904,N,338.0
99978,902,N,338.0
99979,900,N,338.0
99980,900,N,338.0
99981,900,N,338.0
99982,902,N,338.0
99983,902,N,338.0
99984,902,N,338.0
99985,904,N,338.0
99986,906,N,338.0
99987,907,N,338.0
99988,905,N,338.0
99989,901,N,338.0
99990,899,N,338.0
99991,897,N,338.0
99992,897,N,338.0
99993,897,N,338.0
99994,897,N,338.0
99995,900,N,338.0
99996,900,N,338.0
99997,899,N,338.0
99998,900,N,338.0
99999,902,N,338.0
100000,901,N,338.0
100001,897,N,338.0
100002,896,N,338.0
100003,898,N,338.0
100004,895,N,338.0
100005,894,N,338.0
100006,894,N,338.0
100007,894,N,338.0
100008,898,N,338.0
100009,898,N,338.0
100010,901,N,338.0
100011,901,N,338.0
100012,900,N,338.0
100013,900,N,338.0
100014,898,N,338.0
100015,896,N,338.0
100016,894,N,338.0
100017,895,N,338.0
100018,893,N,338.0
100019,894,N,338.0
100020,896,N,338.0
100021,898,N,338.0
100022,901,N,338.0
100023,901,N,338.0
100024,900,N,338.0
100025,901,N,338.0
100026,900,N,338.0
100027,899,N,338.0
100028,897,N,338.0
100029,896,N,338.0
100030,898,N,338.0
100031,898,N,338.0
100032,902,N,338.0
100033,903,N,338.0
100034,907,N,338.0
100035,909,N,338.0
100036,911,N,338.0
100037,915,N,338.0
100038,918,N,338.0
100039,917,N,338.0
100040,919,N,338.0
100041,922,N,338.0
100042,923,N,338.0
100043,929,N,338.0
100044,933,N,338.0
100045,932,N,338.0
100046,932,N,338.0
100047,927,N,338.0
100048,923,N,338.0
100049,920,N,338.0
100050,915,N,338.0
100051,914,N,338.0
100052,915,N,338.0
100053,913,N,338.0
100054,918,N,338.0
100055,914,N,338.0
100056,912,N,338.0
100057,911,N,338.0
100058,909,N,338.0
100059,901,N,338.0
100060,900,N,338.0
100061,899,N,338.0
100062,898,N,338.0
100063,899,N,338.0
100064,899,N,338.0
100065,899,N,338.0
100066,900,N,338.0
100067,901,N,338.0
100068,902,N,338.0
100069,901,N,338.0
100070,904,N,338.0
100071,906,N,338.0
100072,911,N,338.0
100073,916,N,338.0
100074,921,N,338.0
100075,928,N,338.0
100076,946,N,338.0
100077,972,N,338.0
100078,1016,N,338.0
100079,1070,N,338.0
100080,1141,N,338.0
100081,1213,N,338.0
100082,1278,N,338.0
100083,1203,N,339.0
100084,1192,N,339.0
100085,1142,N,339.0
100086,1069,N,339.0
100087,1013,N,339.0
100088,987,N,339.0
100089,986,N,339.0
100090,985,N,339.0
100091,992,N,339.0
100092,997,N,339.0
100093,999,N,339.0
100094,1004,N,339.0
100095,1004,N,339.0
100096,1000,N,339.0
100097,997,N,339.0
100098,993,N,339.0
100099,994,N,339.0
100100,999,N,339.0
100101,1003,N,339.0
100102,1004,N,339.0
100103,1001,N,339.0
100104,999,N,339.0
100105,1000,N,339.0
100106,1004,N,339.0
100107,1005,N,339.0
100108,1003,N,339.0
100109,1001,N,339.0
100110,1000,N,339.0
100111,1002,N,339.0
100112,1003,N,339.0
100113,1005,N,339.0
100114,1005,N,339.0
100115,1002,N,339.0
100116,1002,N,339.0
100117,1003,N,339.0
100118,1006,N,339.0
100119,1007,N,339.0
100120,1006,N,339.0
100121,1001,N,339.0
100122,1003,N,339.0
100123,1006,N,339.0
100124,1007,N,339.0
100125,1007,N,339.0
100126,1007,N,339.0
100127,1006,N,339.0
100128,1004,N,339.0
100129,1005,N,339.0
100130,1008,N,339.0
100131,1012,N,339.0
100132,1009,N,339.0
100133,1008,N,339.0
100134,1007,N,339.0
100135,1009,N,339.0
100136,1010,N,339.0
100137,1013,N,339.0
100138,1010,N,339.0
100139,1007,N,339.0
100140,1008,N,339.0
100141,1007,N,339.0
100142,1013,N,339.0
100143,1016,N,339.0
100144,1014,N,339.0
100145,1011,N,339.0
100146,1012,N,339.0
100147,1011,N,339.0
100148,1014,N,339.0
100149,1017,N,339.0
100150,1015,N,339.0
100151,1015,N,339.0
100152,1015,N,339.0
100153,1015,N,339.0
100154,1018,N,339.0
100155,1017,N,339.0
100156,1020,N,339.0
100157,1016,N,339.0
100158,1014,N,339.0
100159,1013,N,339.0
100160,1018,N,339.0
100161,1019,N,339.0
100162,1018,N,339.0
100163,1013,N,339.0
100164,1013,N,339.0
100165,1014,N,339.0
100166,1016,N,339.0
100167,1016,N,339.0
100168,1014,N,339.0
100169,1011,N,339.0
100170,1007,N,339.0
100171,1008,N,339.0
100172,1008,N,339.0
100173,1010,N,339.0
100174,1010,N,339.0
100175,1008,N,339.0
100176,1006,N,339.0
100177,1006,N,339.0
100178,1005,N,339.0
100179,1006,N,339.0
100180,1006,N,339.0
100181,1001,N,339.0
100182,997,N,339.0
100183,1001,N,339.0
100184,1003,N,339.0
100185,1004,N,339.0
100186,1002,N,339.0
100187,999,N,339.0
100188,996,N,339.0
100189,996,N,339.0
100190,1000,N,339.0
100191,1001,N,339.0
100192,998,N,339.0
100193,997,N,339.0
100194,994,N,339.0
100195,995,N,339.0
100196,998,N,339.0
100197,998,N,339.0
100198,995,N,339.0
100199,994,N,339.0
100200,992,N,339.0
100201,994,N,339.0
100202,998,N,339.0
100203,999,N,339.0
100204,999,N,339.0
100205,993,N,339.0
100206,993,N,339.0
100207,993,N,339.0
100208,996,N,339.0
100209,999,N,339.0
100210,998,N,339.0
100211,997,N,339.0
100212,994,N,339.0
100213,993,N,339.0
100214,997,N,339.0
100215,998,N,339.0
100216,997,N,339.0
100217,996,N,339.0
100218,991,N,339.0
100219,994,N,339.0
100220,997,N,339.0
100221,999,N,339.0
100222,995,N,339.0
100223,994,N,339.0
100224,992,N,339.0
100225,993,N,339.0
100226,997,N,339.0
100227,996,N,339.0
100228,994,N,339.0
100229,995,N,339.0
100230,992,N,339.0
100231,993,N,339.0
100232,994,N,339.0
100233,998,N,339.0
100234,999,N,339.0
100235,995,N,339.0
100236,994,N,339.0
100237,995,N,339.0
100238,997,N,339.0
100239,1000,N,339.0
100240,998,N,339.0
100241,998,N,339.0
100242,994,N,339.0
100243,998,N,339.0
100244,999,N,339.0
100245,1002,N,339.0
100246,1000,N,339.0
100247,997,N,339.0
100248,996,N,339.0
100249,998,N,339.0
100250,1001,N,339.0
100251,1003,N,339.0
100252,1002,N,339.0
100253,1001,N,339.0
100254,999,N,339.0
100255,999,N,339.0
100256,1003,N,339.0
100257,1004,N,339.0
100258,1003,N,339.0
100259,1002,N,339.0
100260,1000,N,339.0
100261,1002,N,339.0
100262,1004,N,339.0
100263,1008,N,339.0
100264,1007,N,339.0
100265,1000,N,339.0
100266,1002,N,339.0
100267,1003,N,339.0
100268,1003,N,339.0
100269,1006,N,339.0
100270,1007,N,339.0
100271,1003,N,339.0
100272,1000,N,339.0
100273,1003,N,339.0
100274,1003,N,339.0
100275,1006,N,339.0
100276,1006,N,339.0
100277,1001,N,339.0
100278,998,N,339.0
100279,1002,N,339.0
100280,1005,N,339.0
100281,1007,N,339.0
100282,1005,N,339.0
100283,1005,N,339.0
100284,1000,N,339.0
100285,1004,N,339.0
100286,1006,N,339.0
100287,1004,N,339.0
100288,1005,N,339.0
100289,1003,N,339.0
100290,1002,N,339.0
100291,1004,N,339.0
100292,1006,N,339.0
100293,1010,N,339.0
100294,1007,N,339.0
100295,1005,N,339.0
100296,1002,N,339.0
100297,1006,N,339.0
100298,1007,N,339.0
100299,1009,N,339.0
100300,1007,N,339.0
100301,1005,N,339.0
100302,999,N,339.0
100303,1006,N,339.0
100304,1010,N,339.0
100305,1013,N,339.0
100306,1012,N,339.0
100307,1015,N,339.0
100308,1013,N,339.0
100309,1014,N,339.0
100310,1020,N,339.0
100311,1023,N,339.0
100312,1024,N,339.0
100313,1028,N,339.0
100314,1028,N,339.0
100315,1034,N,339.0
100316,1047,N,339.0
100317,1059,N,339.0
100318,1064,N,339.0
100319,1064,N,339.0
100320,1060,N,339.0
100321,1064,N,339.0
100322,1065,N,339.0
100323,1062,N,339.0
100324,1053,N,339.0
100325,1047,N,339.0
100326,1043,N,339.0
100327,1039,N,339.0
100328,1038,N,339.0
100329,1037,N,339.0
100330,1028,N,339.0
100331,1020,N,339.0
100332,1009,N,339.0
100333,1007,N,339.0
100334,1003,N,339.0
100335,1004,N,339.0
100336,1000,N,339.0
100337,992,N,339.0
100338,992,N,339.0
100339,993,N,339.0
100340,995,N,339.0
100341,998,N,339.0
100342,995,N,339.0
100343,993,N,339.0
100344,994,N,339.0
100345,995,N,339.0
100346,997,N,339.0
100347,1001,N,339.0
100348,1000,N,339.0
100349,1001,N,339.0
100350,999,N,339.0
100351,998,N,339.0
100352,1001,N,339.0
100353,1003,N,339.0
100354,1004,N,339.0
100355,1001,N,339.0
100356,993,N,339.0
100357,996,N,339.0
100358,1016,N,339.0
100359,1052,N,339.0
100360,1097,N,339.0
100361,1138,N,339.0
100362,1171,N,339.0
100363,1185,N,340.0
100364,1169,N,340.0
100365,1117,N,340.0
100366,1054,N,340.0
100367,1009,N,340.0
100368,989,N,340.0
100369,989,N,340.0
100370,996,N,340.0
100371,1002,N,340.0
100372,1003,N,340.0
100373,997,N,340.0
100374,993,N,340.0
100375,992,N,340.0
100376,998,N,340.0
100377,1000,N,340.0
100378,1000,N,340.0
100379,996,N,340.0
100380,994,N,340.0
100381,992,N,340.0
100382,996,N,340.0
100383,1000,N,340.0
100384,999,N,340.0
100385,997,N,340.0
100386,992,N,340.0
100387,993,N,340.0
100388,999,N,340.0
100389,1002,N,340.0
100390,1000,N,340.0
100391,998,N,340.0
100392,1000,N,340.0
100393,1003,N,340.0
100394,1004,N,340.0
100395,1009,N,340.0
100396,1009,N,340.0
100397,1008,N,340.0
100398,1005,N,340.0
100399,1007,N,340.0
100400,1009,N,340.0
100401,1013,N,340.0
100402,1013,N,340.0
100403,1009,N,340.0
100404,1010,N,340.0
100405,1009,N,340.0
100406,1008,N,340.0
100407,1010,N,340.0
100408,1007,N,340.0
100409,1004,N,340.0
100410,1002,N,340.0
100411,1004,N,340.0
100412,1001,N,340.0
100413,1007,N,340.0
100414,1007,N,340.0
100415,1003,N,340.0
100416,1002,N,340.0
100417,1000,N,340.0
100418,1000,N,340.0
100419,1003,N,340.0
100420,1001,N,340.0
100421,1000,N,340.0
100422,997,N,340.0
100423,1003,N,340.0
100424,1004,N,340.0
100425,1007,N,340.0
100426,1005,N,340.0
100427,1001,N,340.0
100428,1001,N,340.0
100429,1000,N,340.0
100430,1002,N,340.0
100431,1005,N,340.0
100432,1005,N,340.0
100433,1003,N,340.0
100434,1000,N,340.0
100435,1002,N,340.0
100436,1004,N,340.0
100437,1007,N,340.0
100438,1003,N,340.0
100439,1000,N,340.0
100440,999,N,340.0
100441,1000,N,340.0
100442,998,N,340.0
100443,1001,N,340.0
100444,999,N,340.0
100445,994,N,340.0
100446,989,N,340.0
100447,990,N,340.0
100448,996,N,340.0
100449,995,N,340.0
100450,993,N,340.0
100451,989,N,340.0
100452,987,N,340.0
100453,983,N,340.0
100454,982,N,340.0
100455,986,N,340.0
100456,984,N,340.0
100457,982,N,340.0
100458,980,N,340.0
100459,978,N,340.0
100460,982,N,340.0
100461,986,N,340.0
100462,985,N,340.0
100463,982,N,340.0
100464,976,N,340.0
100465,977,N,340.0
100466,977,N,340.0
100467,982,N,340.0
100468,980,N,340.0
100469,979,N,340.0
100470,975,N,340.0
100471,977,N,340.0
100472,979,N,340.0
100473,980,N,340.0
100474,977,N,340.0
100475,975,N,340.0
100476,972,N,340.0
100477,973,N,340.0
100478,975,N,340.0
100479,978,N,340.0
100480,978,N,340.0
100481,974,N,340.0
100482,970,N,340.0
100483,974,N,340.0
100484,974,N,340.0
100485,972,N,340.0
100486,972,N,340.0
100487,969,N,340.0
100488,966,N,340.0
100489,967,N,340.0
100490,971,N,340.0
100491,972,N,340.0
100492,973,N,340.0
100493,971,N,340.0
100494,969,N,340.0
100495,971,N,340.0
100496,970,N,340.0
100497,971,N,340.0
100498,973,N,340.0
100499,971,N,340.0
100500,968,N,340.0
100501,971,N,340.0
100502,971,N,340.0
100503,974,N,340.0
100504,972,N,340.0
100505,970,N,340.0
100506,970,N,340.0
100507,973,N,340.0
100508,975,N,340.0
100509,979,N,340.0
100510,979,N,340.0
100511,972,N,340.0
100512,971,N,340.0
100513,972,N,340.0
100514,973,N,340.0
100515,975,N,340.0
100516,977,N,340.0
100517,970,N,340.0
100518,974,N,340.0
100519,974,N,340.0
100520,979,N,340.0
100521,979,N,340.0
100522,979,N,340.0
100523,977,N,340.0
100524,975,N,340.0
100525,976,N,340.0
100526,978,N,340.0
100527,979,N,340.0
100528,977,N,340.0
100529,976,N,340.0
100530,974,N,340.0
100531,975,N,340.0
100532,975,N,340.0
100533,986,N,340.0
100534,981,N,340.0
100535,981,N,340.0
100536,977,N,340.0
100537,979,N,340.0
100538,979,N,340.0
100539,980,N,340.0
100540,984,N,340.0
100541,980,N,340.0
100542,978,N,340.0
100543,977,N,340.0
100544,980,N,340.0
100545,983,N,340.0
100546,983,N,340.0
100547,985,N,340.0
100548,978,N,340.0
100549,983,N,340.0
100550,984,N,340.0
100551,986,N,340.0
100552,985,N,340.0
100553,981,N,340.0
100554,981,N,340.0
100555,984,N,340.0
100556,986,N,340.0
100557,990,N,340.0
100558,989,N,340.0
100559,987,N,340.0
100560,982,N,340.0
100561,986,N,340.0
100562,987,N,340.0
100563,987,N,340.0
100564,986,N,340.0
100565,987,N,340.0
100566,984,N,340.0
100567,984,N,340.0
100568,988,N,340.0
100569,988,N,340.0
100570,989,N,340.0
100571,984,N,340.0
100572,985,N,340.0
100573,984,N,340.0
100574,986,N,340.0
100575,986,N,340.0
100576,989,N,340.0
100577,988,N,340.0
100578,984,N,340.0
100579,985,N,340.0
100580,991,N,340.0
100581,993,N,340.0
100582,989,N,340.0
100583,985,N,340.0
100584,985,N,340.0
100585,987,N,340.0
100586,991,N,340.0
100587,994,N,340.0
100588,995,N,340.0
100589,994,N,340.0
100590,990,N,340.0
100591,994,N,340.0
100592,997,N,340.0
100593,1003,N,340.0
100594,1002,N,340.0
100595,1002,N,340.0
100596,1004,N,340.0
100597,1008,N,340.0
100598,1013,N,340.0
100599,1021,N,340.0
100600,1024,N,340.0
100601,1028,N,340.0
100602,1030,N,340.0
100603,1035,N,340.0
100604,1037,N,340.0
100605,1042,N,340.0
100606,1042,N,340.0
100607,1037,N,340.0
100608,1033,N,340.0
100609,1034,N,340.0
100610,1030,N,340.0
100611,1030,N,340.0
100612,1022,N,340.0
100613,1019,N,340.0
100614,1014,N,340.0
100615,1010,N,340.0
100616,1006,N,340.0
100617,1006,N,340.0
100618,995,N,340.0
100619,989,N,340.0
100620,987,N,340.0
100621,983,N,340.0
100622,983,N,340.0
100623,984,N,340.0
100624,984,N,340.0
100625,984,N,340.0
100626,982,N,340.0
100627,981,N,340.0
100628,984,N,340.0
100629,986,N,340.0
100630,986,N,340.0
100631,985,N,340.0
100632,983,N,340.0
100633,987,N,340.0
100634,988,N,340.0
100635,990,N,340.0
100636,991,N,340.0
100637,988,N,340.0
100638,986,N,340.0
100639,985,N,340.0
100640,982,N,340.0
100641,978,N,340.0
100642,981,N,340.0
100643,995,N,340.0
100644,1023,N,340.0
100645,1062,N,340.0
100646,1107,N,340.0
100647,1147,N,340.0
100648,1163,N,341.0
100649,1140,N,341.0
100650,1079,N,341.0
100651,1020,N,341.0
100652,985,N,341.0
100653,972,N,341.0
100654,974,N,341.0
100655,975,N,341.0
100656,983,N,341.0
100657,991,N,341.0
100658,993,N,341.0
100659,996,N,341.0
100660,993,N,341.0
100661,988,N,341.0
100662,985,N,341.0
100663,986,N,341.0
100664,987,N,341.0
100665,991,N,341.0
100666,986,N,341.0
100667,988,N,341.0
100668,984,N,341.0
100669,987,N,341.0
100670,989,N,341.0
100671,990,N,341.0
100672,989,N,341.0
100673,989,N,341.0
100674,988,N,341.0
100675,992,N,341.0
100676,992,N,341.0
100677,994,N,341.0
100678,994,N,341.0
100679,993,N,341.0
100680,992,N,341.0
100681,993,N,341.0
100682,995,N,341.0
100683,999,N,341.0
100684,997,N,341.0
100685,994,N,341.0
100686,993,N,341.0
100687,994,N,341.0
100688,997,N,341.0
100689,1000,N,341.0
100690,1000,N,341.0
100691,998,N,341.0
100692,995,N,341.0
100693,998,N,341.0
100694,999,N,341.0
100695,1000,N,341.0
100696,1001,N,341.0
100697,999,N,341.0
100698,995,N,341.0
100699,997,N,341.0
100700,998,N,341.0
100701,1002,N,341.0
100702,1001,N,341.0
100703,1002,N,341.0
100704,997,N,341.0
100705,998,N,341.0
100706,1003,N,341.0
100707,1006,N,341.0
100708,1004,N,341.0
100709,1002,N,341.0
100710,999,N,341.0
100711,1004,N,341.0
100712,1006,N,341.0
100713,1007,N,341.0
100714,1005,N,341.0
100715,1005,N,341.0
100716,1005,N,341.0
100717,1004,N,341.0
100718,1005,N,341.0
100719,1007,N,341.0
100720,1009,N,341.0
100721,1004,N,341.0
100722,1005,N,341.0
100723,1005,N,341.0
100724,1007,N,341.0
100725,1008,N,341.0
100726,1008,N,341.0
100727,1002,N,341.0
100728,997,N,341.0
100729,1000,N,341.0
100730,1000,N,341.0
100731,1003,N,341.0
100732,1001,N,341.0
100733,997,N,341.0
100734,995,N,341.0
100735,992,N,341.0
100736,997,N,341.0
100737,996,N,341.0
100738,992,N,341.0
100739,991,N,341.0
100740,987,N,341.0
100741,990,N,341.0
100742,992,N,341.0
100743,994,N,341.0
100744,992,N,341.0
100745,993,N,341.0
100746,989,N,341.0
100747,989,N,341.0
100748,994,N,341.0
100749,995,N,341.0
100750,993,N,341.0
100751,993,N,341.0
100752,988,N,341.0
100753,992,N,341.0
100754,991,N,341.0
100755,994,N,341.0
100756,993,N,341.0
100757,990,N,341.0
100758,987,N,341.0
100759,990,N,341.0
100760,990,N,341.0
100761,992,N,341.0
100762,991,N,341.0
100763,988,N,341.0
100764,986,N,341.0
100765,987,N,341.0
100766,993,N,341.0
100767,993,N,341.0
100768,989,N,341.0
100769,986,N,341.0
100770,986,N,341.0
100771,988,N,341.0
100772,989,N,341.0
100773,992,N,341.0
100774,992,N,341.0
100775,987,N,341.0
100776,987,N,341.0
100777,985,N,341.0
100778,990,N,341.0
100779,990,N,341.0
100780,989,N,341.0
100781,987,N,341.0
100782,987,N,341.0
100783,987,N,341.0
100784,990,N,341.0
100785,993,N,341.0
100786,991,N,341.0
100787,990,N,341.0
100788,986,N,341.0
100789,988,N,341.0
100790,990,N,341.0
100791,992,N,341.0
100792,993,N,341.0
100793,989,N,341.0
100794,988,N,341.0
100795,988,N,341.0
100796,993,N,341.0
100797,992,N,341.0
100798,992,N,341.0
100799,991,N,341.0
100800,991,N,341.0
100801,993,N,341.0
100802,994,N,341.0
100803,999,N,341.0
100804,998,N,341.0
100805,993,N,341.0
100806,990,N,341.0
100807,991,N,341.0
100808,994,N,341.0
100809,998,N,341.0
100810,995,N,341.0
100811,993,N,341.0
100812,990,N,341.0
100813,992,N,341.0
100814,993,N,341.0
100815,995,N,341.0
100816,995,N,341.0
100817,990,N,341.0
100818,991,N,341.0
100819,994,N,341.0
100820,995,N,341.0
100821,996,N,341.0
100822,995,N,341.0
100823,993,N,341.0
100824,989,N,341.0
100825,992,N,341.0
100826,996,N,341.0
100827,1001,N,341.0
100828,997,N,341.0
100829,994,N,341.0
100830,994,N,341.0
100831,994,N,341.0
100832,999,N,341.0
100833,1001,N,341.0
100834,1001,N,341.0
100835,998,N,341.0
100836,994,N,341.0
100837,996,N,341.0
100838,996,N,341.0
100839,1000,N,341.0
100840,1001,N,341.0
100841,1001,N,341.0
100842,1002,N,341.0
100843,1004,N,341.0
100844,1010,N,341.0
100845,1014,N,341.0
100846,1015,N,341.0
100847,1016,N,341.0
100848,1012,N,341.0
100849,1016,N,341.0
100850,1023,N,341.0
100851,1035,N,341.0
100852,1046,N,341.0
100853,1052,N,341.0
100854,1055,N,341.0
100855,1056,N,341.0
100856,1054,N,341.0
100857,1058,N,341.0
100858,1056,N,341.0
100859,1049,N,341.0
100860,1043,N,341.0
100861,1040,N,341.0
100862,1037,N,341.0
100863,1041,N,341.0
100864,1037,N,341.0
100865,1028,N,341.0
100866,1019,N,341.0
100867,1010,N,341.0
100868,1005,N,341.0
100869,1002,N,341.0
100870,998,N,341.0
100871,991,N,341.0
100872,989,N,341.0
100873,987,N,341.0
100874,991,N,341.0
100875,994,N,341.0
100876,993,N,341.0
100877,989,N,341.0
100878,988,N,341.0
100879,992,N,341.0
100880,990,N,341.0
100881,996,N,341.0
100882,998,N,341.0
100883,995,N,341.0
100884,992,N,341.0
100885,992,N,341.0
100886,992,N,341.0
100887,992,N,341.0
100888,995,N,341.0
100889,1011,N,341.0
100890,1047,N,341.0
100891,1096,N,341.0
100892,1139,N,341.0
100893,1171,N,341.0
100894,1183,N,342.0
100895,1176,N,342.0
100896,1136,N,342.0
100897,1086,N,342.0
100898,1034,N,342.0
100899,1000,N,342.0
100900,981,N,342.0
100901,975,N,342.0
100902,978,N,342.0
100903,986,N,342.0
100904,994,N,342.0
100905,1000,N,342.0
100906,1000,N,342.0
100907,993,N,342.0
100908,990,N,342.0
100909,991,N,342.0
100910,994,N,342.0
100911,996,N,342.0
100912,992,N,342.0
100913,992,N,342.0
100914,992,N,342.0
100915,992,N,342.0
100916,994,N,342.0
100917,996,N,342.0
100918,996,N,342.0
100919,993,N,342.0
100920,993,N,342.0
100921,993,N,342.0
100922,996,N,342.0
100923,998,N,342.0
100924,999,N,342.0
100925,999,N,342.0
100926,997,N,342.0
100927,996,N,342.0
100928,1000,N,342.0
100929,1000,N,342.0
100930,1001,N,342.0
100931,1000,N,342.0
100932,999,N,342.0
100933,1000,N,342.0
100934,1004,N,342.0
100935,1006,N,342.0
100936,1005,N,342.0
100937,1002,N,342.0
100938,1003,N,342.0
100939,1000,N,342.0
100940,1004,N,342.0
100941,1005,N,342.0
100942,1002,N,342.0
100943,1003,N,342.0
100944,999,N,342.0
100945,1002,N,342.0
100946,1003,N,342.0
100947,1007,N,342.0
100948,1005,N,342.0
100949,1005,N,342.0
100950,1002,N,342.0
100951,1004,N,342.0
100952,1006,N,342.0
100953,1010,N,342.0
100954,1010,N,342.0
100955,1008,N,342.0
100956,1003,N,342.0
100957,1007,N,342.0
100958,1009,N,342.0
100959,1014,N,342.0
100960,1013,N,342.0
100961,1012,N,342.0
100962,1010,N,342.0
100963,1008,N,342.0
100964,1009,N,342.0
100965,1015,N,342.0
100966,1015,N,342.0
100967,1012,N,342.0
100968,1012,N,342.0
